row_id,true_label,predicted_label,confidence,local_explanation_json,attack_stage,risk_score,recommended_action
38,BENIGN,BENIGN,0.9947547812454784,"[{""feature"": ""Init_Win_bytes_forward"", ""value"": 63502.0, ""shap_value"": 0.03673261684128846, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.031897586828424605, ""effect"": ""supports predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.022442152707320702, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.012452366184667198, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.010692849259877733, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
39,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 59.0, ""shap_value"": 0.0249157300668935, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.015569437965730843, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.01345228417121262, ""effect"": ""opposes predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 59.0, ""shap_value"": 0.012954766257469146, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 72.5, ""shap_value"": 0.012300189179242223, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
40,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 53289.0, ""shap_value"": 0.038601887519135535, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.014191401627335622, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.013846063021476028, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01356396492650811, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.010647944560987525, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
41,PortScan,PortScan,0.9999831660338112,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06496203959003459, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 2.0, ""shap_value"": 0.0440146899844687, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2.0, ""shap_value"": 0.0399425028558813, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.03438858201905546, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 3.333333333, ""shap_value"": 0.0323570310521488, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
42,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 465.0, ""shap_value"": 0.029375756195102843, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013176232922064485, ""effect"": ""supports predicted class""}, {""feature"": ""Max Packet Length"", ""value"": 37.0, ""shap_value"": 0.013050258070509812, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 24.66666667, ""shap_value"": 0.012295151443856298, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.011681374003065343, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
43,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 57.0, ""shap_value"": 0.02462000495798975, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013251439280502835, ""effect"": ""opposes predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.01314808966560392, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 47.4, ""shap_value"": 0.012705892544912008, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 114.0, ""shap_value"": 0.012407582715552508, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
44,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 114.0, ""shap_value"": 0.018939415227778228, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014819727957092254, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 228.0, ""shap_value"": 0.013420691949588672, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 75.6, ""shap_value"": 0.013102817243074227, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.011949776378871419, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
45,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11607.0, ""shap_value"": 0.0794351525465612, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 10135.0, ""shap_value"": 0.05777310183258649, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 229.0, ""shap_value"": 0.050825393069061954, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.04840332192327765, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 4413.201989, ""shap_value"": 0.04673947874862279, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
46,PortScan,PortScan,0.9988716536493972,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06459555683975658, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Mean"", ""value"": 2.0, ""shap_value"": 0.04341208056542552, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2.0, ""shap_value"": 0.039520316832756634, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.03429026959491992, ""effect"": ""supports predicted class""}, {""feature"": ""Total Length of Fwd Packets"", ""value"": 2.0, ""shap_value"": 0.03232331034173229, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
47,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 122.0, ""shap_value"": 0.02021116548202599, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.015077736163768236, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014184209353801904, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 122.0, ""shap_value"": 0.013734223982515914, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012783368702497917, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
48,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 102.0, ""shap_value"": 0.021127304920676125, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.013751687306700946, ""effect"": ""opposes predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 102.0, ""shap_value"": 0.01254189074259807, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 59.14285714, ""shap_value"": 0.0122927899457863, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 42.0, ""shap_value"": 0.012028834372710184, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
49,PortScan,PortScan,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06466966398239275, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 29200.0, ""shap_value"": 0.05475121083160189, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 40.0, ""shap_value"": 0.0426847612863014, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.039758035883651247, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 20.0, ""shap_value"": 0.035896823305080226, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
50,DDoS,DDoS,1.0,"[{""feature"": ""Subflow Bwd Bytes"", ""value"": 11607.0, ""shap_value"": 0.0745966507339675, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Mean"", ""value"": 2901.75, ""shap_value"": 0.06148239270203277, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 11595.0, ""shap_value"": 0.0598208039395702, ""effect"": ""supports predicted class""}, {""feature"": ""Avg Bwd Segment Size"", ""value"": 2901.75, ""shap_value"": 0.054645479094463455, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Std"", ""value"": 5795.50069, ""shap_value"": 0.048108297510334526, ""effect"": ""supports predicted class""}]",Impact / Availability Attack,7.0,Block Source IP
51,BENIGN,BENIGN,1.0,"[{""feature"": ""Init_Win_bytes_backward"", ""value"": 29200.0, ""shap_value"": 0.03965292322646917, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd IAT Min"", ""value"": 31341.0, ""shap_value"": 0.015013368895881007, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 1054263.0, ""shap_value"": 0.014502469228677862, ""effect"": ""supports predicted class""}, {""feature"": ""Average Packet Size"", ""value"": 2.0, ""shap_value"": 0.013794017711604241, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Packets/s"", ""value"": 1.138235905, ""shap_value"": 0.013212442215377112, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
52,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.014017904607513888, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 372.0, ""shap_value"": 0.011883093083904726, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Packets"", ""value"": 19.0, ""shap_value"": 0.011663764537659348, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 2131.0, ""shap_value"": 0.01149247311299626, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 403.0, ""shap_value"": 0.011334097637522404, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
53,BENIGN,BENIGN,1.0,"[{""feature"": ""Destination Port"", ""value"": 1862.0, ""shap_value"": 0.03206486676504373, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 0.0, ""shap_value"": 0.0265077676300416, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Header Length.1"", ""value"": 48.0, ""shap_value"": 0.017233199391246325, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Variance"", ""value"": 0.0, ""shap_value"": 0.013562535542984382, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012692455754184949, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
54,BENIGN,BENIGN,0.8173598460343183,"[{""feature"": ""Destination Port"", ""value"": 61330.0, ""shap_value"": 0.07024734799769111, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.01950927551818392, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Duration"", ""value"": 27.0, ""shap_value"": -0.011729756895044614, ""effect"": ""opposes predicted class""}, {""feature"": ""ACK Flag Count"", ""value"": 1.0, ""shap_value"": 0.01073132423933104, ""effect"": ""supports predicted class""}, {""feature"": ""Flow IAT Mean"", ""value"": 27.0, ""shap_value"": -0.010568824993344352, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
55,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 50.0, ""shap_value"": 0.02048514918190449, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.014960852861523932, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 100.0, ""shap_value"": 0.014537521643997362, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012953244579818567, ""effect"": ""opposes predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 40.4, ""shap_value"": 0.01243102059549118, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
56,BENIGN,BENIGN,1.0,"[{""feature"": ""Flow IAT Max"", ""value"": 10027112.0, ""shap_value"": 0.014780641650157458, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.014087202082945338, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_backward"", ""value"": 362.0, ""shap_value"": 0.012307529436407805, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Fwd Bytes"", ""value"": 1884.0, ""shap_value"": 0.01197148829277439, ""effect"": ""supports predicted class""}, {""feature"": ""Fwd Packet Length Max"", ""value"": 1249.0, ""shap_value"": 0.011307666909242209, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
57,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 87.0, ""shap_value"": 0.020476793844250097, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013872060969376605, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 174.0, ""shap_value"": 0.013568400041857559, ""effect"": ""supports predicted class""}, {""feature"": ""Packet Length Mean"", ""value"": 50.4, ""shap_value"": 0.01353755405091582, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.012824591956342234, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
58,BENIGN,BENIGN,1.0,"[{""feature"": ""Bwd Packet Length Min"", ""value"": 47.0, ""shap_value"": 0.023086702646298817, ""effect"": ""supports predicted class""}, {""feature"": ""Subflow Bwd Bytes"", ""value"": 94.0, ""shap_value"": 0.013989783139791143, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": -1.0, ""shap_value"": 0.013617616813814806, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013571686191251047, ""effect"": ""supports predicted class""}, {""feature"": ""Destination Port"", ""value"": 53.0, ""shap_value"": -0.01307278524871057, ""effect"": ""opposes predicted class""}]",Normal,0.0,Monitor
59,BENIGN,BENIGN,0.9884793281018452,"[{""feature"": ""Destination Port"", ""value"": 443.0, ""shap_value"": 0.058241879833373734, ""effect"": ""supports predicted class""}, {""feature"": ""Flow Bytes/s"", ""value"": 317.7545346, ""shap_value"": 0.015443468801014444, ""effect"": ""supports predicted class""}, {""feature"": ""PSH Flag Count"", ""value"": 0.0, ""shap_value"": 0.013601767858976927, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Max"", ""value"": 0.0, ""shap_value"": 0.012053794298940374, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 20.0, ""shap_value"": 0.009949012048919813, ""effect"": ""supports predicted class""}]",Normal,0.0,Monitor
60,PortScan,PortScan,1.0,"[{""feature"": ""PSH Flag Count"", ""value"": 1.0, ""shap_value"": 0.06585568759839144, ""effect"": ""supports predicted class""}, {""feature"": ""Init_Win_bytes_forward"", ""value"": 29200.0, ""shap_value"": 0.053871616565595186, ""effect"": ""supports predicted class""}, {""feature"": ""min_seg_size_forward"", ""value"": 40.0, ""shap_value"": 0.041427301293461144, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Packet Length Min"", ""value"": 6.0, ""shap_value"": 0.039118152376295255, ""effect"": ""supports predicted class""}, {""feature"": ""Bwd Header Length"", ""value"": 20.0, ""shap_value"": 0.03610140744558646, ""effect"": ""supports predicted class""}]",Reconnaissance,3.0,Alert SOC Analyst
